id_comedien,nom,prenom,mail,dateNaiss,taille,poids,sexe
4503,Donna,Roberson,Donna@Roberson.fft,1948-5-10,197.9,64.2,M
4504,Betty,Weems,Betty@Weems.bkf,1941-7-2,168.0,78.5,F
4505,Mark,Janak,Mark@Janak.isa,1996-6-14,157.6,95.8,F
4506,Leigh,Lichlyter,Leigh@Lichlyter.dxg,1996-1-17,181.6,99.8,M
4507,Angela,Buck,Angela@Buck.kbi,1981-7-26,144.0,64.4,M
4508,Remedios,Zemlicka,Remedios@Zemlicka.pgb,1996-12-13,185.8,71.1,F
4509,Michael,Stewart,Michael@Stewart.grb,1987-2-18,198.5,49.9,M
4510,Margaret,Adamski,Margaret@Adamski.fgy,1955-11-14,219.2,82.5,M
4511,Paul,Hatchett,Paul@Hatchett.zgp,1958-7-7,202.3,77.1,F
4512,Miguel,Cardwell,Miguel@Cardwell.xep,1943-12-15,162.6,77.0,M
4513,Victor,Stevens,Victor@Stevens.ogk,1941-12-6,171.6,104.8,M
4514,Tamara,Hannon,Tamara@Hannon.jjd,1983-7-23,153.2,54.9,M
4515,Matthew,Chin,Matthew@Chin.dku,1964-12-19,158.4,72.1,M
4516,Ralph,Lecompte,Ralph@Lecompte.qhz,1969-12-28,188.4,76.7,F
4517,Kim,Jourdan,Kim@Jourdan.lws,1974-4-6,153.7,52.8,M
4518,Luis,Lilly,Luis@Lilly.diq,1985-8-23,206.1,50.4,F
4519,Sean,Ramsey,Sean@Ramsey.pgq,1982-12-14,186.9,129.3,M
4520,Dora,Landon,Dora@Landon.ihn,1975-9-19,205.7,49.2,M
4521,Donald,Santistevan,Donald@Santistevan.lxm,1995-2-19,177.2,61.5,M
4522,James,Royal,James@Royal.gts,1943-4-16,156.8,89.5,M
4523,Emilio,Pennington,Emilio@Pennington.noa,2008-4-23,200.4,42.2,F
4524,Andre,Marsh,Andre@Marsh.doh,1980-2-9,183.3,58.7,M
4525,Warren,Fitzgerald,Warren@Fitzgerald.xnw,2004-12-2,219.5,103.5,M
4526,Isiah,Shaw,Isiah@Shaw.vxd,1980-11-20,173.8,118.6,M
4527,Maryann,Watson,Maryann@Watson.kdl,1977-12-17,189.3,83.6,M
4528,Thomas,Rosen,Thomas@Rosen.zyw,1975-7-28,157.9,91.6,M
4529,Max,Melton,Max@Melton.gjk,1965-5-23,156.7,118.5,F
4530,Terrance,Anderson,Terrance@Anderson.ojp,1964-9-19,173.0,82.6,M
4531,Mary,Wood,Mary@Wood.crm,1966-9-13,160.0,80.3,F
4532,Joseph,Nolan,Joseph@Nolan.dle,2003-4-5,204.5,94.9,F
4533,Evelyn,Kirk,Evelyn@Kirk.zyj,1964-8-9,217.0,122.1,F
4534,Charles,Ruiz,Charles@Ruiz.row,1980-6-14,209.8,74.2,M
4535,Gene,Barber,Gene@Barber.odk,1977-9-10,202.7,86.3,F
4536,Robert,Schloss,Robert@Schloss.hdo,1994-1-16,147.6,119.0,M
4537,Rickey,Peterson,Rickey@Peterson.ejr,1957-3-2,174.2,88.7,F
4538,Justine,Smith,Justine@Smith.fdp,1995-9-10,161.2,121.4,M
4539,Robert,Mcguyer,Robert@Mcguyer.soj,1968-6-13,161.4,68.8,M
4540,Anna,Maglori,Anna@Maglori.zuj,1981-11-14,182.0,101.4,M
4541,Robert,Barnett,Robert@Barnett.hnm,2002-1-10,197.7,47.1,M
4542,Robert,Castaneda,Robert@Castaneda.vap,1966-6-23,173.2,102.6,M
4543,Melissa,Catalan,Melissa@Catalan.bqp,1962-12-24,180.2,100.4,F
4544,Pamela,Swint,Pamela@Swint.lkh,1988-2-24,167.1,54.8,M
4545,George,Harden,George@Harden.duv,2005-11-14,162.0,120.9,F
4546,Bette,Perry,Bette@Perry.hfm,1943-9-20,153.2,89.6,M
4547,Dennis,Dejesus,Dennis@Dejesus.fkk,1957-11-14,163.5,70.9,M
4548,Keely,Franklin,Keely@Franklin.ume,1998-11-6,189.9,67.7,M
4549,Annette,Curtis,Annette@Curtis.uph,2000-3-26,185.5,103.9,F
4550,Maryrose,Jackson,Maryrose@Jackson.yuk,1990-9-23,189.6,101.9,M
4551,Tanya,Nguyen,Tanya@Nguyen.aqp,1982-4-14,206.5,120.5,M
4552,Jessica,Hyde,Jessica@Hyde.dgu,1950-7-6,172.6,124.7,M
4553,Melissa,Schwartz,Melissa@Schwartz.glb,2008-11-24,174.9,47.4,M
4554,Larry,Cookson,Larry@Cookson.bek,1957-9-18,183.2,50.5,M
4555,Thomas,Hayhurst,Thomas@Hayhurst.ffg,1952-7-4,211.7,114.7,M
4556,Carla,Davis,Carla@Davis.qdg,1948-10-2,182.0,113.4,F
4557,Latosha,Durham,Latosha@Durham.fcz,1944-11-4,211.7,59.0,F
4558,Joseph,Myers,Joseph@Myers.qtb,1958-8-2,187.5,105.1,F
4559,Neil,Little,Neil@Little.esj,2009-5-2,162.5,62.8,M
4560,Walter,Pape,Walter@Pape.paw,2000-9-22,145.4,86.2,M
4561,Thelma,Capps,Thelma@Capps.mhp,1947-11-14,216.0,47.8,F
4562,Mary,Livingston,Mary@Livingston.aei,2002-10-10,204.2,125.8,M
4563,Andrew,Young,Andrew@Young.nou,1980-11-7,144.8,126.2,M
4564,Darcie,Thompson,Darcie@Thompson.gic,1940-8-27,179.2,122.3,F
4565,Vonda,Woodhouse,Vonda@Woodhouse.ais,1959-8-26,152.7,106.3,F
4566,Kim,Ruse,Kim@Ruse.vzl,1946-9-2,169.0,85.7,F
4567,Mary,Ridlon,Mary@Ridlon.jlo,1941-7-4,159.2,103.7,M
4568,Kelly,Thomas,Kelly@Thomas.rev,1974-2-20,220.0,104.6,F
4569,James,Fields,James@Fields.vbp,1975-7-7,203.5,112.1,F
4570,Paul,Young,Paul@Young.mdr,1998-1-12,159.9,57.1,M
4571,Sonya,Miller,Sonya@Miller.yny,1960-1-17,150.3,71.5,M
4572,Carolyn,Williams,Carolyn@Williams.fiu,1996-7-12,178.2,92.6,M
4573,Catherine,Grant,Catherine@Grant.aks,1957-8-25,158.3,122.9,M
4574,Raymond,Sexton,Raymond@Sexton.kwo,1987-4-14,219.2,61.0,M
4575,Deborah,Baker,Deborah@Baker.gha,2000-6-18,174.3,73.0,M
4576,Ronnie,Myers,Ronnie@Myers.zsi,1984-4-14,150.0,80.9,M
4577,Kelly,Wilson,Kelly@Wilson.bsx,1943-5-15,190.4,129.9,M
4578,Larry,Trice,Larry@Trice.pks,1978-12-1,163.1,120.4,M
4579,Marian,Hunt,Marian@Hunt.dvd,1947-9-20,199.2,84.8,F
4580,Christopher,Karge,Christopher@Karge.esh,1988-3-28,172.4,111.1,M
4581,Carey,Miranda,Carey@Miranda.qqp,1957-8-21,201.9,81.6,F
4582,Jennifer,Posey,Jennifer@Posey.dsw,1988-12-3,185.1,80.0,F
4583,Marcy,Giebner,Marcy@Giebner.wym,2005-7-20,167.6,62.5,M
4584,Marla,Perrier,Marla@Perrier.vrc,1985-2-14,192.2,120.0,M
4585,Mary,Murphy,Mary@Murphy.buy,1971-10-8,143.4,102.2,M
4586,Jean,Hopton,Jean@Hopton.ffc,1989-7-7,214.7,60.0,F
4587,Glenna,Mabry,Glenna@Mabry.dvm,1982-11-20,155.7,117.6,M
4588,John,Haney,John@Haney.muh,1995-5-12,173.0,49.4,F
4589,Susan,Cain,Susan@Cain.vxj,2007-1-13,156.3,46.9,M
4590,Hugh,Collins,Hugh@Collins.exr,1957-11-18,142.4,111.3,M
4591,Joan,Smith,Joan@Smith.cze,2006-1-9,168.9,63.4,M
4592,George,Alexander,George@Alexander.bqv,2001-10-27,195.3,94.6,M
4593,Kerri,Clark,Kerri@Clark.zkc,1947-1-14,164.2,96.6,M
4594,Matthew,Washington,Matthew@Washington.fge,1994-3-25,180.7,112.3,F
4595,Lee,Quagliano,Lee@Quagliano.agn,1969-5-28,210.7,124.8,M
4596,Carolyn,Lopez,Carolyn@Lopez.vno,1978-11-6,190.1,76.6,F
4597,Florine,Green,Florine@Green.aru,1981-2-12,214.6,41.9,F
4598,Jason,Nichols,Jason@Nichols.npj,1993-3-9,181.2,79.9,F
4599,Daryl,Mcguigan,Daryl@Mcguigan.rdy,1962-10-12,157.0,98.9,F
4600,Barbara,Friedman,Barbara@Friedman.phq,1965-4-12,178.2,79.2,F
4601,Benjamin,Carter,Benjamin@Carter.oes,1949-4-3,197.6,74.9,M
4602,Michael,Burnett,Michael@Burnett.cmh,1955-3-6,172.5,125.2,M
4603,Teresa,Johnson,Teresa@Johnson.dja,1987-7-8,180.8,127.9,M
4604,Jennifer,Way,Jennifer@Way.lfn,1984-4-7,219.9,77.6,M
4605,Gloria,Kirkwood,Gloria@Kirkwood.yzx,1981-12-19,181.6,65.5,M
4606,Luis,Chupp,Luis@Chupp.ndl,1944-5-12,157.6,113.8,M
4607,Samuel,Rohrs,Samuel@Rohrs.pat,2005-10-21,185.8,41.2,M
4608,Wanda,Cole,Wanda@Cole.uak,1940-9-12,165.0,82.7,M
4609,David,Detwiler,David@Detwiler.nrh,1951-1-18,172.9,96.8,F
4610,Carroll,Miller,Carroll@Miller.syt,1988-3-8,204.4,67.6,F
4611,Geraldine,Jones,Geraldine@Jones.vfb,1942-7-2,182.1,94.9,M
4612,John,Alford,John@Alford.cqf,2007-3-9,183.3,94.7,M
4613,Robert,Timmons,Robert@Timmons.fqb,1941-7-3,158.9,46.3,M
4614,David,Robinson,David@Robinson.pwa,1967-8-28,187.7,46.5,M
4615,Sheryl,Ballard,Sheryl@Ballard.fkq,1987-4-18,166.3,65.6,M
4616,Angelina,Cleaves,Angelina@Cleaves.fcb,1983-3-16,201.9,103.0,F
4617,Bryan,Michalski,Bryan@Michalski.ffc,1968-3-7,219.0,114.1,M
4618,Connie,Wicks,Connie@Wicks.ccm,1956-3-19,193.9,111.8,M
4619,George,Titus,George@Titus.ipp,2001-12-25,180.8,123.6,F
4620,Bernardo,Hernandez,Bernardo@Hernandez.lws,1948-8-19,178.1,124.6,M
4621,Mary,Levy,Mary@Levy.nqb,1987-12-6,195.7,115.4,M
4622,Mark,Chaddock,Mark@Chaddock.nrm,2005-3-5,185.9,63.2,M
4623,Joshua,King,Joshua@King.blx,1951-7-27,148.3,50.7,F
4624,Karen,Brewer,Karen@Brewer.gsr,1941-10-19,175.5,61.5,M
4625,Lester,Silver,Lester@Silver.igd,1959-9-13,140.4,51.1,M
4626,Emily,Weiland,Emily@Weiland.upk,1967-4-28,179.4,130.3,F
4627,Harriet,Flamand,Harriet@Flamand.mlj,1984-3-10,153.5,103.6,F
4628,Luis,Cherenfant,Luis@Cherenfant.gji,1965-2-26,156.7,53.9,M
4629,Donnie,Malley,Donnie@Malley.fzl,1958-7-28,188.4,83.9,F
4630,Francis,Blackwell,Francis@Blackwell.zqj,1951-6-24,153.4,61.3,M
4631,Linda,Archuleta,Linda@Archuleta.fvg,1960-3-24,213.5,52.4,M
4632,John,Jensen,John@Jensen.cup,1991-2-3,207.5,69.9,F
4633,Timothy,Martin,Timothy@Martin.mro,1972-5-14,202.0,79.7,M
4634,Oliver,Ryan,Oliver@Ryan.psd,1972-5-17,152.6,125.6,F
4635,Jessica,Lewis,Jessica@Lewis.mav,1963-4-2,183.5,121.8,M
4636,Jona,Johnson,Jona@Johnson.vhb,1997-2-1,157.1,128.5,F
4637,Shaun,Vesco,Shaun@Vesco.bzu,1998-5-22,195.9,118.9,M
4638,Aubrey,Christensen,Aubrey@Christensen.bup,1991-11-26,207.3,126.2,M
4639,George,Davis,George@Davis.uob,1983-8-23,181.6,45.7,F
4640,Jesus,Legg,Jesus@Legg.wvp,1994-6-1,180.4,56.5,F
4641,Donald,Mcclellan,Donald@Mcclellan.scg,1974-3-22,170.9,76.0,M
4642,Pamela,Archer,Pamela@Archer.vlv,2009-2-26,217.4,98.4,F
4643,Beth,Dasilva,Beth@Dasilva.ulr,2005-6-22,185.7,115.5,M
4644,David,Stroot,David@Stroot.gpd,2005-5-3,170.1,118.7,F
4645,Mabel,Khatri,Mabel@Khatri.kee,1983-1-10,163.7,126.4,M
4646,Alva,Robinson,Alva@Robinson.dif,1944-12-24,211.0,89.3,M
4647,Dirk,Engel,Dirk@Engel.jmi,1999-6-21,212.8,114.1,M
4648,Kurt,Cox,Kurt@Cox.cge,1946-3-15,158.6,122.0,M
4649,Sonya,Santos,Sonya@Santos.tth,1985-10-2,172.6,61.0,M
4650,Jose,Mcquiston,Jose@Mcquiston.bxl,1956-4-15,209.8,80.7,M
4651,Brenda,Stokes,Brenda@Stokes.qzr,1963-9-8,182.8,122.5,M
4652,Margarita,Frazier,Margarita@Frazier.wut,1981-9-20,141.5,57.7,M
4653,Rita,Adams,Rita@Adams.ijs,1981-3-5,188.9,103.6,M
4654,Melanie,Ward,Melanie@Ward.aeq,1952-5-17,164.6,84.1,M
4655,Jacob,Fairchild,Jacob@Fairchild.fks,1977-5-24,165.3,119.2,F
4656,Ed,Cruz,Ed@Cruz.yqu,2008-12-5,167.3,124.3,F
4657,Heidi,Wetherbee,Heidi@Wetherbee.cbk,1984-4-24,209.3,103.2,F
4658,Jacob,Sullivan,Jacob@Sullivan.lma,1963-7-16,187.1,95.9,M
4659,Carrie,Winnen,Carrie@Winnen.yjd,2003-12-9,186.2,62.5,F
4660,William,Frame,William@Frame.aba,1973-2-14,150.6,47.9,F
4661,Gabriel,Lemire,Gabriel@Lemire.ucg,2006-3-23,143.2,87.3,M
4662,Ronald,Smith,Ronald@Smith.pur,1984-9-19,203.4,58.1,F
4663,Bruce,Kopp,Bruce@Kopp.lht,1949-8-17,197.2,56.4,F
4664,Kenneth,Ross,Kenneth@Ross.ggs,1959-10-26,164.2,99.2,F
4665,Nancy,Kenyon,Nancy@Kenyon.del,2001-6-3,204.5,54.1,M
4666,Susan,Chaney,Susan@Chaney.rud,1996-9-17,157.2,54.6,F
4667,Micheal,Wooten,Micheal@Wooten.ueb,1945-12-15,150.1,76.5,M
4668,Damian,Pontiff,Damian@Pontiff.ust,1998-4-20,175.1,128.1,F
4669,Lorrie,Gordon,Lorrie@Gordon.vbw,1996-5-3,176.2,104.1,M
4670,Rudolph,Talbott,Rudolph@Talbott.vqx,1972-5-22,217.9,41.9,M
4671,Thelma,Johnson,Thelma@Johnson.hsx,1975-4-18,169.3,60.7,M
4672,Humberto,Perrins,Humberto@Perrins.knh,1975-2-15,183.4,47.2,M
4673,William,Meinke,William@Meinke.dyo,1969-3-24,213.1,110.2,M
4674,Renato,Whitley,Renato@Whitley.nov,1995-5-11,218.4,96.0,M
4675,Katie,Brown,Katie@Brown.txq,1952-7-28,170.0,122.9,M
4676,Stephen,Mcneil,Stephen@Mcneil.ldo,1959-6-24,201.5,60.2,F
4677,Stormy,Hamilton,Stormy@Hamilton.ktg,1991-7-24,197.1,77.8,M
4678,Jackie,Figueras,Jackie@Figueras.cor,2001-7-20,207.3,71.0,F
4679,Heather,Rogers,Heather@Rogers.yrr,1973-2-5,150.6,46.4,M
4680,Wanda,Root,Wanda@Root.nwq,1956-10-20,190.4,52.5,M
4681,Phyllis,Lombardi,Phyllis@Lombardi.sfj,1980-10-21,199.8,82.7,F
4682,Natasha,Jones,Natasha@Jones.log,1968-3-13,179.6,87.7,F
4683,Vivian,Ullman,Vivian@Ullman.msz,1942-12-12,151.7,103.4,M
4684,Nathan,Fisher,Nathan@Fisher.dak,1959-4-11,176.5,67.7,M
4685,Gary,Martin,Gary@Martin.xkq,1962-1-7,198.9,85.0,M
4686,Rob,Lowe,Rob@Lowe.tce,1989-7-12,162.6,41.0,M
4687,Linda,Staples,Linda@Staples.bvt,1992-12-27,206.1,103.0,M
4688,Brian,Sage,Brian@Sage.mlv,1967-11-21,209.0,43.6,F
4689,Melissa,Doss,Melissa@Doss.sao,2001-5-7,176.6,118.9,M
4690,Matthew,Fontaine,Matthew@Fontaine.ego,1960-9-17,150.5,67.3,M
4691,William,Juncaj,William@Juncaj.dyd,1972-12-16,148.2,52.2,M
4692,Max,Hopkins,Max@Hopkins.gmh,2001-5-28,191.1,109.7,F
4693,Katia,Albert,Katia@Albert.iqw,1946-2-26,215.4,128.7,M
4694,Eric,Curtis,Eric@Curtis.rsd,1964-6-11,182.9,119.5,F
4695,Marcelina,Foster,Marcelina@Foster.mvc,2006-10-5,180.6,52.6,M
4696,Robert,Daves,Robert@Daves.nrt,1975-3-11,183.1,102.3,M
4697,Frank,Beam,Frank@Beam.cqy,1952-1-13,209.3,112.4,M
4698,Leslie,Rendon,Leslie@Rendon.lmt,2001-8-28,182.2,48.2,M
4699,Dianne,Fairrow,Dianne@Fairrow.ahu,1970-1-18,208.1,127.5,F
4700,John,Pommer,John@Pommer.srq,2002-1-3,144.4,86.1,F
4701,Cassandra,Holder,Cassandra@Holder.isq,1956-10-13,160.9,121.7,F
4702,Evelyn,Weisgarber,Evelyn@Weisgarber.tyd,1997-12-1,198.7,127.6,M
4703,Judith,Loya,Judith@Loya.jmc,1965-10-16,190.0,52.8,M
4704,Sandra,Saxe,Sandra@Saxe.odv,1982-1-11,182.2,45.7,M
4705,Christie,Floyd,Christie@Floyd.soz,1984-3-10,185.1,55.8,M
4706,Mary,Daniel,Mary@Daniel.aoq,1970-1-4,212.6,112.2,M
4707,Holly,Bannister,Holly@Bannister.qgm,1952-12-27,156.3,64.8,F
4708,Mario,Allmand,Mario@Allmand.qhx,1981-12-16,160.2,122.0,M
4709,Joel,Larson,Joel@Larson.ndw,1955-4-23,170.9,110.1,M
4710,Jennifer,Watson,Jennifer@Watson.hlg,1995-4-17,196.4,126.8,M
4711,Paul,Eckert,Paul@Eckert.cbw,1994-5-4,174.8,62.7,M
4712,Robert,Garretson,Robert@Garretson.yaf,1975-3-23,155.0,68.2,M
4713,Chris,Pope,Chris@Pope.lms,1997-1-8,209.7,120.1,M
4714,Charlotte,Spiegel,Charlotte@Spiegel.ckk,1959-5-11,153.8,121.4,M
4715,Heidi,Parsons,Heidi@Parsons.uzq,1959-2-5,180.4,95.1,M
4716,Terry,Alves,Terry@Alves.dih,1984-3-22,164.5,130.5,M
4717,Gregory,Hoyt,Gregory@Hoyt.ako,1967-3-1,193.8,42.4,M
4718,Jessica,Henderson,Jessica@Henderson.zot,1972-10-20,202.8,112.4,M
4719,Edward,Fresh,Edward@Fresh.rax,1961-8-18,169.4,103.7,M
4720,Frederick,Pettigrew,Frederick@Pettigrew.slw,1999-12-13,165.7,94.5,M
4721,Melissa,Grambo,Melissa@Grambo.hwk,1941-1-4,162.6,60.7,F
4722,Katie,Gibbs,Katie@Gibbs.rvo,1967-3-15,158.4,86.2,M
4723,William,Townsend,William@Townsend.ftm,1967-6-13,164.9,98.5,M
4724,William,Derrico,William@Derrico.wfm,1941-4-18,172.4,56.8,F
4725,Jesus,Davis,Jesus@Davis.jmn,1957-8-24,195.1,109.1,M
4726,Michael,Layel,Michael@Layel.znw,1975-11-4,167.8,42.9,M
4727,Bobby,Adams,Bobby@Adams.ugm,1994-12-16,148.6,63.1,M
4728,Leon,Toland,Leon@Toland.txz,1984-6-9,186.5,45.2,M
4729,Mayme,Okajima,Mayme@Okajima.rsu,2003-6-26,151.3,94.9,M
4730,Ebony,Frey,Ebony@Frey.joz,1962-10-8,216.8,57.2,M
4731,Joel,Ogletree,Joel@Ogletree.ljr,1960-6-18,178.9,128.4,F
4732,Jesse,Flores,Jesse@Flores.ndv,2005-12-23,176.0,62.4,F
4733,Lyla,Graves,Lyla@Graves.gos,1981-7-20,179.9,60.3,M
4734,Lupita,Baney,Lupita@Baney.xqc,2001-5-14,146.9,88.3,F
4735,Albert,Petree,Albert@Petree.gku,1969-9-5,144.5,88.1,M
4736,Tanya,Banda,Tanya@Banda.jkv,1974-5-9,187.9,126.4,M
4737,Neil,Granada,Neil@Granada.dnk,1992-4-20,200.3,87.0,F
4738,Dennis,Pritts,Dennis@Pritts.cli,1942-2-18,152.2,105.0,F
4739,Maryjane,Martinez,Maryjane@Martinez.dld,1981-10-5,154.9,48.8,M
4740,Tina,Morales,Tina@Morales.nvl,1942-10-14,216.5,102.3,F
4741,Scott,Schultz,Scott@Schultz.kif,1981-3-13,194.0,68.9,F
4742,Sandra,Hallam,Sandra@Hallam.cnq,1949-1-28,171.4,120.6,M
4743,Doris,Ross,Doris@Ross.vug,1983-9-23,186.6,69.0,F
4744,Michele,Herring,Michele@Herring.wak,2009-5-13,150.8,67.4,M
4745,Matthew,Michaels,Matthew@Michaels.yuh,2008-7-10,183.0,121.3,M
4746,Cynthia,Plaskett,Cynthia@Plaskett.jtg,1993-1-1,206.9,103.3,M
4747,Brandon,Reed,Brandon@Reed.jov,1948-1-23,207.9,94.4,M
4748,Robert,Golan,Robert@Golan.aie,1964-3-25,158.4,69.1,M
4749,Noreen,Murphy,Noreen@Murphy.xit,2004-3-9,194.8,109.2,F
4750,Manuel,Bewley,Manuel@Bewley.dzb,2007-3-15,185.2,40.7,M
4751,Ted,Kollar,Ted@Kollar.rcx,1943-7-3,185.6,58.6,F
4752,Mary,Condrey,Mary@Condrey.zes,2008-10-19,180.4,68.4,M
4753,Renee,Cooper,Renee@Cooper.ujq,1987-6-9,173.7,105.0,F
4754,Evelyn,Gifford,Evelyn@Gifford.qax,1951-5-16,189.0,104.3,F
4755,Robert,Kimbrough,Robert@Kimbrough.kkn,1988-9-25,154.6,63.2,M
4756,James,Holderfield,James@Holderfield.zyh,2003-1-27,199.0,75.4,F
4757,Francis,Glover,Francis@Glover.ibu,1992-3-13,169.0,118.9,F
4758,Herman,Body,Herman@Body.diw,1952-2-24,154.4,40.7,M
4759,Stephen,Steele,Stephen@Steele.put,2001-7-1,216.1,101.6,M
4760,Brenda,Mahaffey,Brenda@Mahaffey.pdg,1988-8-23,146.8,114.0,M
4761,Jim,Thompson,Jim@Thompson.igs,2003-11-3,158.7,66.6,F
4762,Kent,Martinez,Kent@Martinez.hby,1962-9-19,207.1,40.8,M
4763,Mary,Kidd,Mary@Kidd.zwj,1961-8-6,164.2,115.4,F
4764,Kip,Brown,Kip@Brown.uqr,1994-12-14,217.3,105.0,M
4765,Sophia,Mccorkle,Sophia@Mccorkle.hzj,1960-12-8,177.4,112.1,M
4766,Kenneth,Bruner,Kenneth@Bruner.brn,2001-9-24,217.9,120.9,M
4767,Jessica,Howard,Jessica@Howard.han,1979-8-9,168.1,114.6,M
4768,Phyllis,Alonso,Phyllis@Alonso.weq,1980-1-26,180.4,70.6,M
4769,Rhonda,Hager,Rhonda@Hager.gir,1961-10-5,189.1,91.9,F
4770,Devon,Covey,Devon@Covey.ego,1983-6-23,191.9,52.5,M
4771,Robert,Hanson,Robert@Hanson.nzj,1968-2-28,200.3,44.9,M
4772,Betty,Stinson,Betty@Stinson.bnl,1979-4-8,202.6,46.3,F
4773,Christopher,March,Christopher@March.lja,1940-2-27,202.1,123.1,F
4774,Clement,Pavao,Clement@Pavao.xdp,1979-6-27,184.5,87.2,M
4775,Jesse,Melugin,Jesse@Melugin.qwp,1941-3-14,196.9,81.2,M
4776,Bonnie,Ulrich,Bonnie@Ulrich.fky,1990-5-6,163.0,63.5,M
4777,Winnie,Dillion,Winnie@Dillion.bww,1982-5-21,206.5,65.1,M
4778,Mary,Israel,Mary@Israel.kxt,1976-9-22,220.1,87.4,M
4779,Christopher,Wetherbee,Christopher@Wetherbee.gjg,1964-10-18,175.3,94.4,M
4780,Camille,Schmidt,Camille@Schmidt.cfo,1994-7-23,173.0,128.8,F
4781,Aldo,Rocha,Aldo@Rocha.rtd,2008-11-28,170.0,63.0,M
4782,Yetta,Sparks,Yetta@Sparks.wal,1968-10-21,141.2,42.5,M
4783,Gregory,Washington,Gregory@Washington.qmc,1980-10-14,144.7,102.5,M
4784,Keith,Curry,Keith@Curry.ojp,1947-5-6,200.6,117.7,M
4785,Carol,Dyal,Carol@Dyal.kxn,1947-3-11,152.7,102.7,M
4786,Oscar,Brown,Oscar@Brown.dlc,1962-1-17,162.0,112.0,M
4787,Henry,Black,Henry@Black.zon,1989-7-23,163.2,98.9,F
4788,Sammy,Lewis,Sammy@Lewis.ilr,1974-11-16,179.2,80.5,F
4789,Guadalupe,Cordova,Guadalupe@Cordova.mva,1978-10-14,150.0,62.0,F
4790,Linda,Eversole,Linda@Eversole.qfh,1964-11-15,218.5,95.5,M
4791,Rebecca,Rodriguez,Rebecca@Rodriguez.sdn,1945-7-26,192.5,110.6,M
4792,Matthew,Becker,Matthew@Becker.ryf,1973-2-3,173.1,109.9,F
4793,Shirley,Mccormick,Shirley@Mccormick.lkq,1976-7-22,149.0,47.5,M
4794,Todd,Buchner,Todd@Buchner.oem,1996-2-6,164.4,129.9,M
4795,Samantha,Ramsey,Samantha@Ramsey.vze,1978-10-26,215.6,103.8,M
4796,Danielle,Webb,Danielle@Webb.trr,1978-4-9,212.4,46.8,F
4797,Betsey,Castellanos,Betsey@Castellanos.nhh,1986-8-19,156.9,56.5,F
4798,Lottie,Sidney,Lottie@Sidney.tqm,1994-5-7,192.1,53.8,M
4799,Karen,Jenkins,Karen@Jenkins.xjy,1962-6-15,144.2,114.0,F
4800,Macie,Hyde,Macie@Hyde.zvb,1950-11-5,220.4,68.2,F
4801,Donald,James,Donald@James.qvp,1982-4-5,150.6,53.4,M
4802,Joshua,Lanier,Joshua@Lanier.nle,1984-4-21,181.5,66.2,M
4803,Helen,Battson,Helen@Battson.byp,1978-11-11,209.6,78.5,M
4804,Carlos,Morgan,Carlos@Morgan.tjb,1942-12-19,189.5,56.2,M
4805,Annie,Johnson,Annie@Johnson.uiy,2002-11-5,158.8,46.2,F
4806,Melody,Henriquez,Melody@Henriquez.omc,1961-8-17,203.9,62.9,F
4807,Thomas,Roberts,Thomas@Roberts.pgs,2003-12-6,148.9,94.3,M
4808,Sharlene,Stanley,Sharlene@Stanley.ntn,1954-1-20,203.2,93.2,M
4809,Bonnie,Clark,Bonnie@Clark.rdn,1947-10-14,205.7,90.8,F
4810,Jeffery,Benz,Jeffery@Benz.jiz,1973-2-22,152.2,127.6,M
4811,Lavern,Skinner,Lavern@Skinner.hzq,1983-4-13,201.9,47.7,F
4812,Efrain,Walker,Efrain@Walker.ckj,1990-12-25,183.0,113.7,M
4813,Gary,Knapp,Gary@Knapp.tif,1981-6-9,187.4,119.5,M
4814,Fredrick,Thompson,Fredrick@Thompson.qgz,1971-6-3,213.3,62.7,F
4815,John,Perrin,John@Perrin.vyq,1977-3-17,220.2,64.1,M
4816,Claudia,Carpenter,Claudia@Carpenter.gop,1989-3-17,189.3,49.1,M
4817,Craig,Hubbert,Craig@Hubbert.bks,1981-3-13,144.1,56.6,F
4818,Gregorio,Dulaney,Gregorio@Dulaney.llg,1958-6-24,195.7,96.9,F
4819,Aimee,Krall,Aimee@Krall.hng,1966-7-22,202.4,49.6,F
4820,Breanna,Snedegar,Breanna@Snedegar.waa,1970-7-10,180.9,125.1,M
4821,Cindy,Depp,Cindy@Depp.ead,1979-8-20,204.8,128.2,F
4822,David,Washington,David@Washington.zdl,1972-2-12,215.4,83.5,M
4823,George,Stiteler,George@Stiteler.ixv,1942-6-14,172.8,53.2,F
4824,Margaret,Schmidt,Margaret@Schmidt.xqm,2007-4-3,148.9,42.3,F
4825,Robert,Fisk,Robert@Fisk.xue,1965-6-22,166.3,73.7,M
4826,Jerry,Castillo,Jerry@Castillo.rtt,1955-2-13,217.0,75.6,M
4827,Brian,Cooper,Brian@Cooper.utv,1970-4-1,172.3,86.6,F
4828,Beth,Nicolet,Beth@Nicolet.phn,1992-1-6,190.8,49.2,M
4829,Amber,Bond,Amber@Bond.toz,1940-12-7,218.3,80.5,F
4830,Ronald,Helms,Ronald@Helms.btg,1998-5-23,170.0,86.6,M
4831,Jimmy,Mannino,Jimmy@Mannino.hwf,1972-12-26,180.2,89.4,M
4832,Shannon,Whitenton,Shannon@Whitenton.jqw,1954-5-8,190.5,102.4,F
